"restaurant_alias","restaurant_categories_0_alias","restaurant_categories_0_title","restaurant_categories_1_alias","restaurant_categories_1_title","restaurant_categories_2_alias","restaurant_categories_2_title","restaurant_coordinates_latitude","restaurant_coordinates_longitude","restaurant_display_phone","restaurant_distance","restaurant_id","restaurant_image_url","restaurant_is_closed","restaurant_location_address1","restaurant_location_address2","restaurant_location_address3","restaurant_location_city","restaurant_location_country","restaurant_location_display_address_0","restaurant_location_display_address_1","restaurant_location_display_address_2","restaurant_location_display_address_3","restaurant_location_state","restaurant_location_zip_code","restaurant_name","restaurant_phone","restaurant_price","restaurant_rating","restaurant_review_count","restaurant_transactions_0","restaurant_transactions_1","restaurant_transactions_2","restaurant_url"
"ms-yoo-new-york-2","korean","Korean","cocktailbars","Cocktail Bars","salad","Salad","40.72121","-73.98978","(917) 261-2490","4439.2498774","2C1hZNqiWWfQJAIvS9rvDQ","https://s3-media3.fl.yelpcdn.com/bphoto/unmJYjNLwafawXzCeY1RGw/o.jpg","False","163 Allen St","","None","New York","US","163 Allen St","New York, NY 10002","","","NY","10002","Ms Yoo","+19172612490","$$$","4.0","93","delivery","pickup","","https://www.yelp.com/biz/ms-yoo-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-capital-grille-new-york-2","steak","Steakhouses","seafood","Seafood","wine_bars","Wine Bars","40.7607390928","-73.9813780866","(212) 246-0154","249.283067927","Maks_EfVcTOe20TnGQy_MQ","https://s3-media3.fl.yelpcdn.com/bphoto/7qxgkT8GGDPWC4i7zs_hqg/o.jpg","False","120 W 51st St","","","New York","US","120 W 51st St","New York, NY 10020","","","NY","10020","The Capital Grille","+12122460154","$$$","4.0","680","","","","https://www.yelp.com/biz/the-capital-grille-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"bobby-vans-steakhouse-new-york-3","steak","Steakhouses","seafood","Seafood","tradamerican","American (Traditional)","40.70606","-74.01114","(212) 344-8463","6616.18789966","DC58K8Z_piVm7iAK0ZI_tQ","https://s3-media3.fl.yelpcdn.com/bphoto/g4D7kci_hp68ysR2-jyM_A/o.jpg","False","25 Broad St","None","","New York","US","25 Broad St","New York, NY 10004","","","NY","10004","Bobby Van's Steakhouse","+12123448463","$$$","3.5","351","delivery","pickup","","https://www.yelp.com/biz/bobby-vans-steakhouse-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"bowery-meat-company-new-york","steak","Steakhouses","wine_bars","Wine Bars","","","40.72453","-73.9917876","(212) 460-5255","4120.16928532","qpkFmGyvbZv-g2fbwyNQUg","https://s3-media2.fl.yelpcdn.com/bphoto/shMCFmOiX-apEcX2I-8Ayw/o.jpg","False","9 E 1st St","","","New York","US","9 E 1st St","New York, NY 10003","","","NY","10003","Bowery Meat Company","+12124605255","$$$","4.0","392","delivery","pickup","","https://www.yelp.com/biz/bowery-meat-company-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"haus-new-york","lounges","Lounges","danceclubs","Dance Clubs","","","40.7212133679","-74.0046358423","(917) 282-1800","4863.73100667","JqjzY43905GdmwzCjRo2rg","https://s3-media2.fl.yelpcdn.com/bphoto/MMihTw3oAz6pbx-1ixvdKw/o.jpg","False","285 W Broadway","None","None","New York","US","285 W Broadway","New York, NY 10013","","","NY","10013","Haus","+19172821800","$$$","2.0","126","","","","https://www.yelp.com/biz/haus-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"el-rey-del-taco-truck-astoria-2","foodtrucks","Food Trucks","tacos","Tacos","","","40.77613","-73.9107","(917) 484-0689","5977.33965627","veeKjzzHsO9e4wKLxpuhtQ","https://s3-media2.fl.yelpcdn.com/bphoto/qsXi1UvgPnDXS2kronnQ6w/o.jpg","False","31ST St And Ditmars Ave","","","Astoria","US","31ST St And Ditmars Ave","Astoria, NY 11105","","","NY","11105","El Rey Del Taco Truck","+19174840689","$","4.5","458","","","","https://www.yelp.com/biz/el-rey-del-taco-truck-astoria-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"tacos-el-picosito-middle-village","mexican","Mexican","","","","","40.707008","-74.012266","(347) 200-1245","6564.84251022","sGd1ZiC4bW8m6TxxyhM_Pw","https://s3-media2.fl.yelpcdn.com/bphoto/ElSuLtbvzxwF7ZRmxcRA3g/o.jpg","False","70 Broadway","","","Middle Village","US","70 Broadway","Middle Village, NY 11379","","","NY","11379","Tacos El Picosito","+13472001245","$","3.5","5","","","","https://www.yelp.com/biz/tacos-el-picosito-middle-village?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-heights-bar-and-grill-new-york-3","bars","Bars","burgers","Burgers","tradamerican","American (Traditional)","40.8051681519","-73.9663696289","(212) 866-7035","5101.84689826","vHzWvZYbkoHY_071J-lPRw","https://s3-media2.fl.yelpcdn.com/bphoto/zdwjY-JbrRgZHy0RFjk38Q/o.jpg","False","2867 Broadway","","","New York","US","2867 Broadway","New York, NY 10025","","","NY","10025","The Heights Bar & Grill","+12128667035","$$","3.0","314","delivery","pickup","","https://www.yelp.com/biz/the-heights-bar-and-grill-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"old-homestead-steak-house-new-york","steak","Steakhouses","","","","","40.74121","-74.00477","(212) 242-9040","3058.25430215","dqXZa8fcvHsFvtZVtwRNkA","https://s3-media3.fl.yelpcdn.com/bphoto/fc7eeem5slp2aTpGzkHm4Q/o.jpg","False","56 9th Ave","","","New York","US","56 9th Ave","New York, NY 10011","","","NY","10011","Old Homestead Steak House","+12122429040","$$$$","3.5","921","","","","https://www.yelp.com/biz/old-homestead-steak-house-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"chimichurri-grill-new-york-4","latin","Latin American","steak","Steakhouses","argentine","Argentine","40.7592856237","-73.9921118644","(212) 586-8655","1151.07499752","9E6f_oc2QuPUM4sGc14pRA","https://s3-media4.fl.yelpcdn.com/bphoto/rGLECkqPDR64WqE9uyFUqA/o.jpg","False","609 9th Ave","","","New York","US","609 9th Ave","New York, NY 10036","","","NY","10036","Chimichurri Grill","+12125868655","$$$","4.0","311","delivery","pickup","","https://www.yelp.com/biz/chimichurri-grill-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"i-sodi-new-york","tuscan","Tuscan","","","","","40.7334747314","-74.0050125122","(212) 414-5774","3720.54139877","YoLxK5EG8UgnueKAe7hj0g","https://s3-media2.fl.yelpcdn.com/bphoto/zH81ciItqw2nWj0CSS2hdQ/o.jpg","False","105 Christopher St","","","New York","US","105 Christopher St","New York, NY 10014","","","NY","10014","I Sodi","+12124145774","$$$","4.0","271","","","","https://www.yelp.com/biz/i-sodi-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"monarch-rooftop-new-york-2","lounges","Lounges","venues","Venues & Event Spaces","","","40.7504117924","-73.9867975509","(212) 630-9993","1294.85522173","shKdDzoSFdaM7pNCV6nEYQ","https://s3-media2.fl.yelpcdn.com/bphoto/JzDaV2wiWHsFN-ifban8-g/o.jpg","False","71 W 35th St","Fl 18","","New York","US","71 W 35th St","Fl 18","New York, NY 10001","","NY","10001","Monarch Rooftop","+12126309993","$$","3.0","489","","","","https://www.yelp.com/biz/monarch-rooftop-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"mira-sushi-flatiron-new-york","sushi","Sushi Bars","japanese","Japanese","asianfusion","Asian Fusion","40.7418109","-73.9924289","(212) 989-7889","2358.91344995","M8FNsKsudKbBcYMyH5bjlw","https://s3-media2.fl.yelpcdn.com/bphoto/xL7hcEVjdS1l5yQpC5ejOw/o.jpg","False","46 W 22nd St","","","New York","US","46 W 22nd St","New York, NY 10010","","","NY","10010","Mira Sushi - Flatiron","+12129897889","$$","3.5","292","delivery","pickup","","https://www.yelp.com/biz/mira-sushi-flatiron-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"american-cut-steakhouse-midtown-new-york","steak","Steakhouses","newamerican","American (New)","","","40.76081","-73.97034","(212) 388-5277","664.410876082","yo5eVHQeB3T95Vo04X62VA","https://s3-media2.fl.yelpcdn.com/bphoto/LbdlIKGnzD_0PbsSxun8ew/o.jpg","False","109 E 56th St","","","New York","US","109 E 56th St","New York, NY 10022","","","NY","10022","American Cut Steakhouse Midtown","+12123885277","$$$$","3.5","180","","","","https://www.yelp.com/biz/american-cut-steakhouse-midtown-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"taco-electrico-new-york","mexican","Mexican","","","","","40.736544","-73.988442","(917) 534-5958","2762.10504053","47iHi0mYuq33INDWanGchw","https://s3-media2.fl.yelpcdn.com/bphoto/_N1GpGrrwSSIc-5_5hH1Cg/o.jpg","False","201 Park Ave S","None","None","New York","US","201 Park Ave S","New York, NY 10003","","","NY","10003","Taco Electrico","+19175345958","","3.5","45","","","","https://www.yelp.com/biz/taco-electrico-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"luckys-famous-burgers-new-york","burgers","Burgers","","","","","40.7644959","-73.9876164","(212) 247-6717","903.363270575","H9Kfi-VOagc61rFWrYACbw","https://s3-media4.fl.yelpcdn.com/bphoto/089Xf_kaYGV5N5Mr2av0vA/o.jpg","False","370 W 52nd St","","","New York","US","370 W 52nd St","New York, NY 10019","","","NY","10019","Lucky's Famous Burgers","+12122476717","$","3.5","340","delivery","pickup","","https://www.yelp.com/biz/luckys-famous-burgers-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pinocchio-restaurant-new-york-2","italian","Italian","","","","","40.77965","-73.94695","(212) 828-5810","3424.03064136","QgEre4IFSHxbUvHMe8S12g","https://s3-media2.fl.yelpcdn.com/bphoto/pPncixdxBV2J15un6ZZCQA/o.jpg","False","1748 1st Ave","","","New York","US","1748 1st Ave","New York, NY 10128","","","NY","10128","Pinocchio Restaurant","+12128285810","$$$","4.0","197","delivery","pickup","","https://www.yelp.com/biz/pinocchio-restaurant-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"casa-agave-new-york-2","bars","Bars","mexican","Mexican","breakfast_brunch","Breakfast & Brunch","40.7621289161","-73.9903137288","(917) 962-8661","1017.46636557","YBP2tOogXs1DwDGK6XSjKg","https://s3-media1.fl.yelpcdn.com/bphoto/BwXopKVeZU_GeMRW20QblQ/o.jpg","False","693 9th Ave","None","None","New York","US","693 9th Ave","New York, NY 10036","","","NY","10036","Casa Agave","+19179628661","$$","4.0","390","delivery","pickup","","https://www.yelp.com/biz/casa-agave-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"regional-restaurant-new-york","italian","Italian","","","","","40.79625","-73.97094","(212) 666-1915","4057.37027542","ufntl2yxDlAzPJ6G73eAcQ","https://s3-media2.fl.yelpcdn.com/bphoto/9XTTaVtuyYvy5cGuLmKPGQ/o.jpg","False","2607 Broadway","","","New York","US","2607 Broadway","New York, NY 10025","","","NY","10025","Regional Restaurant","+12126661915","$$","3.0","352","delivery","pickup","","https://www.yelp.com/biz/regional-restaurant-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-library-at-the-public-new-york","newamerican","American (New)","lounges","Lounges","cocktailbars","Cocktail Bars","40.72921","-73.99177","(212) 539-8777","3644.09898515","KZq5VsNf2yAaUTMIBGDa9Q","https://s3-media1.fl.yelpcdn.com/bphoto/aHwbsxRFYRkrXdoOAykKBA/o.jpg","False","425 Lafayette St","","","New York","US","425 Lafayette St","New York, NY 10003","","","NY","10003","The Library at The Public","+12125398777","$$$","3.5","152","","","","https://www.yelp.com/biz/the-library-at-the-public-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"el-vez-new-york","mexican","Mexican","breakfast_brunch","Breakfast & Brunch","","","40.7147356377","-74.0157609416","(212) 233-2500","5952.24146746","rbAxZRKdMoMxeonDTmooFg","https://s3-media2.fl.yelpcdn.com/bphoto/dlRkKLT98T7obHGyiKrzHA/o.jpg","False","259 Vesey St","","","New York","US","259 Vesey St","New York, NY 10281","","","NY","10281","El Vez","+12122332500","$$","3.5","548","","","","https://www.yelp.com/biz/el-vez-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"marea-new-york","italian","Italian","seafood","Seafood","wine_bars","Wine Bars","40.7674213695","-73.9810554368","(212) 582-5100","829.711157625","H_KyiRhwho8rdlw_R93_0Q","https://s3-media2.fl.yelpcdn.com/bphoto/NA0vIvVVAJoFpOYNgN8FxA/o.jpg","False","240 Central Park S","","","New York","US","240 Central Park S","New York, NY 10019","","","NY","10019","Marea","+12125825100","$$$$","4.0","1813","","","","https://www.yelp.com/biz/marea-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"205-club-new-york","danceclubs","Dance Clubs","lounges","Lounges","","","40.7223427","-73.9918471","(917) 674-0937","4358.72827529","PZr3ODLkteHokH7wxgSTbw","https://s3-media4.fl.yelpcdn.com/bphoto/j2FsPbknYYHoRJpdgvy0HQ/o.jpg","False","205 Chrystie St","","","New York","US","205 Chrystie St","New York, NY 10002","","","NY","10002","205 Club","+19176740937","$$","2.5","98","","","","https://www.yelp.com/biz/205-club-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"cozy-soup-n-burger-new-york","tradamerican","American (Traditional)","diners","Diners","burgers","Burgers","40.7299118949","-73.9928511189","(212) 477-5566","3579.85551939","bkt_h4mRQnnDWcpCGH0iDw","https://s3-media3.fl.yelpcdn.com/bphoto/rUfOet6vFxiLgwjqDJ67IQ/o.jpg","False","739 Broadway","","","New York","US","739 Broadway","New York, NY 10003","","","NY","10003","Cozy Soup 'n' Burger","+12124775566","$$","3.0","391","delivery","pickup","","https://www.yelp.com/biz/cozy-soup-n-burger-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"gnoccheria-by-luzzos-new-york","italian","Italian","wine_bars","Wine Bars","","","40.723315","-73.983139","(212) 254-3638","4121.64674803","YFvF4r2D-wJOgJAOvanaZQ","https://s3-media3.fl.yelpcdn.com/bphoto/qtjEdj123fqLjM7nOJL3kA/o.jpg","False","234 E 4th St","","","New York","US","234 E 4th St","New York, NY 10009","","","NY","10009","Gnoccheria by Luzzo's","+12122543638","$$","4.0","216","pickup","restaurant_reservation","","https://www.yelp.com/biz/gnoccheria-by-luzzos-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"top-of-the-strand-new-york","lounges","Lounges","","","","","40.7512817383","-73.9848175049","(646) 368-6426","1124.18349723","TLy9JecpwqEE7hIsTFkPYw","https://s3-media1.fl.yelpcdn.com/bphoto/oDNrq-DE3sO3oaxqiC7XUQ/o.jpg","False","33 W 37th St","Fl 21","","New York","US","33 W 37th St","Fl 21","New York, NY 10018","","NY","10018","Top of the Strand","+16463686426","$$","3.5","175","","","","https://www.yelp.com/biz/top-of-the-strand-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"grace-street-new-york","coffee","Coffee & Tea","desserts","Desserts","shavedice","Shaved Ice","40.7478576794","-73.9865590632","(917) 745-2125","1532.58351648","MKYhiSeXjahxh9O4Gqnimw","https://s3-media3.fl.yelpcdn.com/bphoto/-Fa8jLXSUfiT2p4LmHTNEg/o.jpg","False","17 W 32nd St","None","","New York","US","17 W 32nd St","New York, NY 10001","","","NY","10001","Grace Street","+19177452125","$$","4.0","1828","","","","https://www.yelp.com/biz/grace-street-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"stickys-finger-joint-new-york-2","hotdogs","Fast Food","newamerican","American (New)","chickenshop","Chicken Shop","40.74505","-73.97885","(646) 490-5856","1686.14971653","oBcqZs0CAZjsLuMB-mNJ6A","https://s3-media4.fl.yelpcdn.com/bphoto/7mtkgCmlUeWOF4doyg8RlQ/o.jpg","False","484 3rd Ave","","","New York","US","484 3rd Ave","New York, NY 10016","","","NY","10016","Sticky's Finger Joint","+16464905856","$$","4.0","349","delivery","pickup","","https://www.yelp.com/biz/stickys-finger-joint-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"cascabel-taqueria-new-york-4","mexican","Mexican","cocktailbars","Cocktail Bars","","","40.7743636","-73.9539916","(212) 717-8226","2595.24713011","qHbQ2V9K_GJqLaOaielk_Q","https://s3-media2.fl.yelpcdn.com/bphoto/JBtiCisVxNsXOxwitBffyg/o.jpg","False","1556 2nd Ave","","","New York","US","1556 2nd Ave","New York, NY 10028","","","NY","10028","Cascabel Taqueria","+12127178226","$$","3.5","345","delivery","pickup","","https://www.yelp.com/biz/cascabel-taqueria-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"horchata-new-york-2","mexican","Mexican","","","","","40.7355572","-73.9977961","(212) 243-8226","3187.42486673","sLWWrz0iteDNQQJJ21FBUw","https://s3-media1.fl.yelpcdn.com/bphoto/NLfQLobCKICk-1cTebJ4nA/o.jpg","False","470 Sixth Ave","","","New York","US","470 Sixth Ave","New York, NY 10011","","","NY","10011","Horchata","+12122438226","$$","3.5","356","delivery","pickup","","https://www.yelp.com/biz/horchata-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"fonda-chelsea-new-york-2","mexican","Mexican","","","","","40.745518588","-74.0021848849","(917) 525-5252","2578.87975643","v8tuFxvNkKdZytWTn9BhMA","https://s3-media2.fl.yelpcdn.com/bphoto/JS6YDXEil3kAYgh03nsoLg/o.jpg","False","189 9th Ave","","","New York","US","189 9th Ave","New York, NY 10011","","","NY","10011","Fonda Chelsea","+19175255252","$$","3.5","289","pickup","","","https://www.yelp.com/biz/fonda-chelsea-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"gnocco-new-york","italian","Italian","bars","Bars","","","40.72713","-73.9802799","(212) 677-1913","3682.09339208","JSexQM-wn8HvWmfxu_m5ZA","https://s3-media1.fl.yelpcdn.com/bphoto/JhGlBiHWqDFPJ-yvX5vQhg/o.jpg","False","337 E 10th St","","","New York","US","337 E 10th St","New York, NY 10009","","","NY","10009","Gnocco","+12126771913","$$","3.5","399","delivery","pickup","","https://www.yelp.com/biz/gnocco-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"joanne-trattoria-new-york-2","italian","Italian","comfortfood","Comfort Food","bars","Bars","40.77447","-73.98034","(212) 721-0068","1594.89270492","MT_a_Tg3ENdxqZFQyJocgQ","https://s3-media2.fl.yelpcdn.com/bphoto/9vaT2UHu4mSn08u_xXcKSA/o.jpg","False","70 W 68th St","","","New York","US","70 W 68th St","New York, NY 10023","","","NY","10023","Joanne Trattoria","+12127210068","$$","3.5","404","delivery","pickup","","https://www.yelp.com/biz/joanne-trattoria-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"above-allen-new-york-4","lounges","Lounges","","","","","40.7221165","-73.9886525","(212) 460-5300","4321.82399101","pu_8rnVvUxVPJyaHi-ewfA","https://s3-media4.fl.yelpcdn.com/bphoto/rlAsTdgzNkebIK-CSbNxsg/o.jpg","False","190 Allen St","","Sixty LES","New York","US","190 Allen St","Sixty LES","New York, NY 10002","","NY","10002","Above Allen","+12124605300","$$$","3.0","78","","","","https://www.yelp.com/biz/above-allen-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"123-burger-shot-beer-new-york-2","burgers","Burgers","sportsbars","Sports Bars","pubs","Pubs","40.764828","-73.9914","(212) 315-0123","1201.4323693","CkqOdX64U7DrRvnfh_5HnQ","https://s3-media2.fl.yelpcdn.com/bphoto/-xv0y8SP8vXJQvgSs6TIyA/o.jpg","False","738 10th Ave","","","New York","US","738 10th Ave","New York, NY 10019","","","NY","10019","123 Burger Shot Beer","+12123150123","$","3.0","921","","","","https://www.yelp.com/biz/123-burger-shot-beer-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
